id,price_id,date
1758,16338,2022-05-15
3104,16021,2021-11-14
2480,10080,2021-12-04
384,1252,2022-06-13
3996,25584,2021-08-03
640,2067,2021-09-14
1244,4127,2021-09-10
1531,21760,2021-08-24
2653,10992,2022-05-26
981,14557,2022-04-30
2705,17268,2022-05-12
2534,15264,2022-06-26
836,26323,2022-04-25
2825,12171,2022-01-28
19,19722,2021-07-28
1370,10135,2022-06-26
1411,4733,2022-03-27
171,16654,2021-09-08
759,2491,2021-07-18
207,8974,2022-06-11
3552,17973,2022-07-16
2026,19694,2022-05-16
2245,8733,2022-05-12
38,210,2021-12-23
113,10390,2022-02-19
3735,19960,2021-11-11
1399,4707,2021-09-28
1752,6390,2022-07-23
3514,17562,2021-10-12
4075,28689,2021-10-16
3681,23480,2021-10-15
1433,4813,2022-06-14
484,4080,2022-02-14
1397,4690,2022-01-06
603,10996,2022-01-17
2285,8945,2022-04-12
1509,17056,2022-02-02
2456,9969,2021-11-16
1319,11524,2021-10-10
1010,26014,2021-10-30
397,1301,2022-03-10
3945,24209,2021-10-23
1102,8672,2022-02-05
2595,10615,2022-03-17
2801,29269,2021-09-17
1515,12856,2022-07-14
2073,7874,2021-11-27
3194,14501,2022-02-06
3455,21974,2022-06-26
1598,5513,2022-05-21
2136,8457,2021-08-30
902,2869,2022-01-22
532,16894,2022-01-01
1338,4470,2022-04-02
3509,27358,2022-02-13
1534,26738,2022-04-29
379,1238,2021-12-04
2170,21196,2022-04-01
1375,16024,2021-08-31
44,10095,2021-12-02
2722,11523,2021-08-21
2737,11597,2021-10-18
3018,13173,2021-12-14
3280,29675,2022-01-27
1056,3419,2022-03-10
797,17628,2022-04-22
951,21338,2021-10-01
1201,20066,2021-10-14
3983,25131,2021-12-31
1212,4009,2021-08-30
1694,6078,2021-12-30
3136,14130,2022-07-12
3666,20953,2021-12-13
3337,24860,2022-06-21
2539,16700,2022-04-18
853,2877,2021-12-17
272,848,2021-09-04
3779,28171,2022-05-14
2584,11130,2021-12-02
1872,24691,2022-04-03
3038,21176,2021-09-03
1222,9364,2022-05-29
1112,12374,2022-06-14
750,2456,2022-05-23
2683,11170,2021-08-24
1048,15034,2021-08-06
3688,24226,2022-04-20
2356,9332,2022-05-10
4089,29490,2022-04-19
2741,19855,2022-06-28
2823,12167,2022-05-08
227,15146,2022-03-23
615,28723,2021-12-29
3312,28709,2022-02-19
2407,26450,2022-05-22
203,27258,2021-10-05
2312,26186,2021-11-25
3006,13127,2021-11-28
1198,4578,2021-09-22
1535,5302,2021-09-24
646,5595,2021-08-05
3293,15400,2021-10-01
1261,4186,2021-10-26
978,23474,2022-02-08
2311,20407,2021-11-25
2000,19335,2022-02-10
1238,12972,2021-12-12
503,1620,2021-08-13
3003,13110,2022-01-29
749,10398,2022-06-01
1464,17720,2021-12-22
122,19615,2021-09-18
3332,15584,2022-01-01
3232,14786,2021-11-20
1181,3809,2021-10-03
1914,7152,2022-02-01
1666,5914,2022-03-24
3345,24901,2021-12-26
1821,9875,2022-03-16
2787,23266,2022-02-05
1612,5590,2022-02-06
3118,20875,2022-02-13
2691,11214,2021-12-06
3581,28281,2022-04-25
1551,5370,2021-08-17
1803,23699,2022-07-16
461,1493,2022-01-25
1826,6747,2022-03-20
477,12207,2022-05-24
3452,19262,2021-11-05
2601,25946,2021-10-17
2805,12090,2022-03-28
72,27286,2021-12-03
3827,26540,2021-08-06
2886,12549,2022-05-13
1709,6139,2022-05-15
2405,9691,2022-05-22
74,9644,2022-01-28
2258,8807,2022-02-23
2161,12462,2022-03-15
3079,18370,2021-11-22
3501,17326,2022-02-10
1505,8984,2022-07-12
184,2546,2021-08-28
3811,20964,2022-01-15
2945,21675,2022-04-25
1413,8745,2022-04-06
2628,12186,2021-10-18
417,29913,2021-12-25
1131,25344,2022-02-12
2764,11816,2021-12-19
4033,26654,2022-03-16
1857,28887,2022-03-03
595,1965,2021-08-16
153,24934,2021-09-13
2908,28597,2022-07-03
1740,6362,2021-10-13
197,16112,2022-06-15
1989,14641,2022-02-23
339,1099,2022-04-08
1633,23535,2022-03-17
772,25624,2021-12-04
1583,5459,2021-11-19
2909,12679,2022-03-18
3844,22199,2021-11-16
407,16238,2021-12-16
3002,23642,2021-08-07
1572,7247,2021-08-18
783,16485,2022-04-13
3169,14314,2022-05-08
3046,13406,2022-01-26
3285,21801,2021-10-30
2841,29215,2022-05-21
1722,27472,2022-04-14
3014,21164,2022-07-10
848,29537,2022-02-14
3586,18219,2022-07-10
486,1584,2022-05-30
3491,17106,2022-06-12
787,2565,2021-07-29
2847,21767,2021-12-16
3724,19806,2021-10-27
3399,16182,2021-12-01
121,16382,2021-09-18
2917,18753,2022-05-26
3404,27636,2022-03-04
3258,25955,2022-05-21
3729,19886,2022-02-21
2235,15619,2022-01-23
2240,8729,2021-09-13
1347,9410,2021-09-13
745,5519,2021-12-08
198,699,2022-04-07
1453,28095,2022-04-09
84,26649,2021-09-25
301,949,2021-10-18
1139,16046,2022-07-06
2207,27240,2022-01-17
1401,23651,2022-04-14
1146,3729,2022-04-18
2492,20591,2021-09-02
1340,4478,2021-09-04
1992,7462,2022-01-16
2030,12104,2022-07-10
1765,6476,2021-12-31
2785,23067,2022-05-23
1764,19743,2022-06-08
4003,25998,2021-09-01
1183,29721,2021-09-24
850,21016,2021-07-28
700,2989,2022-08-03
2963,12916,2022-01-07
440,27175,2022-02-12
2707,11430,2021-07-25
1850,29991,2022-01-21
1823,6741,2021-10-23
2666,12194,2022-04-21
2338,9212,2021-09-22
284,22529,2021-09-21
3816,25716,2022-06-07
2049,25313,2021-09-24
1779,6539,2022-06-18
1425,4785,2022-04-03
201,700,2021-10-05
1266,4238,2022-05-31
1498,18415,2021-08-05
472,1512,2021-08-24
2531,21886,2022-01-28
2799,12067,2021-09-17
1300,4364,2022-06-11
2733,17529,2022-05-19
3979,25055,2021-08-14
2975,12939,2021-09-27
3927,23252,2021-10-20
1975,7367,2021-07-12
974,3115,2022-04-03
2314,9336,2022-02-18
3603,18363,2022-04-10
3301,15446,2022-05-09
645,2069,2021-08-05
2983,12966,2022-01-27
222,21251,2022-07-08
693,13361,2021-08-08
1267,4239,2022-06-21
3273,15200,2022-06-26
1756,11556,2022-02-23
2096,17488,2022-02-18
1632,5690,2022-03-17
2447,14714,2022-04-30
3361,19085,2022-05-10
2320,23712,2022-06-01
3708,24047,2022-03-15
189,615,2021-09-23
1730,13531,2021-08-27
714,2310,2022-01-21
2418,10233,2021-10-01
3575,18123,2021-07-17
1160,16401,2021-12-11
14,87,2022-05-10
1169,22774,2022-05-16
2081,7938,2022-03-20
686,2204,2022-04-22
1083,12012,2021-11-25
3303,15450,2022-06-13
3419,16384,2022-03-31
730,2386,2022-06-19
758,23695,2021-12-03
3174,14335,2021-09-03
1937,9037,2022-02-06
3604,18378,2021-12-26
391,1269,2022-06-25
2511,10175,2022-01-05
3177,14394,2022-04-17
3906,22648,2021-11-29
1813,22946,2022-07-06
601,13967,2022-04-13
1249,4168,2021-08-05
3050,13469,2021-08-23
1503,13286,2022-06-16
483,1578,2022-02-14
3702,19518,2021-10-18
768,2530,2021-09-15
2027,20401,2022-05-16
2980,12958,2021-09-08
3125,25138,2021-12-30
1678,5987,2021-12-09
3215,15590,2022-02-12
317,2223,2021-12-21
3460,19433,2021-08-21
510,29595,2022-03-30
1353,6681,2021-09-17
1707,26583,2021-10-26
3837,29106,2022-05-19
1088,10594,2021-12-10
992,3201,2022-06-15
2625,12816,2022-03-13
1594,27521,2022-01-06
1387,28727,2022-02-22
1380,22414,2022-06-21
1547,5343,2022-05-03
1995,7478,2022-06-15
2960,23142,2021-11-29
2129,8188,2022-01-25
1475,16204,2021-12-17
1385,4665,2022-02-22
3759,20700,2021-08-19
1955,7326,2021-12-10
3138,21122,2022-07-12
1523,5258,2022-04-11
2834,12199,2021-09-07
647,2071,2021-12-31
1560,17045,2021-10-25
3200,14535,2022-01-01
1273,7036,2022-07-07
2957,21027,2022-02-02
3244,20071,2022-05-12
2806,12879,2022-03-28
1585,28676,2021-11-19
2388,18197,2022-01-19
2415,9725,2021-09-13
2459,17058,2022-01-15
650,2309,2022-03-05
1274,12384,2022-07-07
2387,9522,2022-01-19
3919,23052,2022-06-23
2018,23168,2021-12-02
3025,17352,2022-06-29
1526,5263,2021-12-13
3102,24847,2022-03-24
2116,11567,2021-12-21
656,2135,2021-12-02
3168,26643,2021-11-10
1755,10806,2022-02-23
1104,25423,2022-07-04
3912,24402,2022-01-14
2590,19987,2021-10-11
1842,22151,2021-10-11
1386,16525,2022-02-22
1245,11907,2021-09-10
3680,19193,2021-10-15
1790,6592,2022-06-06
3269,15179,2022-03-18
179,24801,2022-06-22
3531,27110,2022-08-18
3356,15825,2021-09-03
2057,11435,2021-10-09
3109,13943,2021-09-30
2242,29812,2021-09-13
911,7045,2022-06-19
713,2307,2022-05-21
2471,10047,2021-07-24
2974,21708,2022-06-28
426,20273,2022-02-25
3938,23431,2021-08-13
833,29570,2021-09-12
956,17234,2021-08-11
3282,16526,2021-10-13
4013,26011,2021-09-15
1069,3478,2022-07-25
2099,8067,2021-12-06
1520,5247,2021-11-28
3242,14859,2021-12-03
3675,25783,2022-03-24
3745,21715,2021-12-04
687,13827,2022-04-22
3591,29483,2022-04-05
3121,16061,2021-12-18
1578,11192,2022-01-29
2770,11852,2022-01-28
2289,8990,2021-09-03
1430,4801,2021-09-20
3648,18819,2022-01-20
989,3179,2021-09-04
1600,28111,2022-05-21
2174,26804,2021-08-12
1704,19001,2021-11-07
1381,4650,2022-01-19
694,29545,2021-08-08
1328,4414,2022-06-06
2090,15881,2022-06-05
945,21461,2022-01-04
1155,3763,2022-04-27
717,2348,2022-05-24
1610,8785,2022-02-05
1921,11594,2021-11-22
952,3003,2022-03-15
2039,7691,2022-05-01
1377,19109,2021-09-12
618,27827,2022-03-15
2694,11217,2022-02-12
3845,29141,2021-11-16
1491,14574,2022-06-30
2593,10581,2021-10-01
2248,26374,2022-06-10
1829,21503,2021-11-24
235,5766,2022-02-07
507,15410,2021-09-04
3228,15777,2021-09-24
3689,19384,2022-01-08
1166,23589,2022-05-20
50,9262,2022-03-13
3395,16158,2021-08-06
970,6776,2022-06-02
908,2886,2021-08-11
2496,18484,2022-06-08
2275,18933,2021-08-23
35,205,2022-01-14
219,19252,2021-10-08
1513,6798,2021-11-28
751,2465,2022-05-15
1226,13513,2021-11-09
2332,9172,2022-06-11
4045,27490,2021-07-24
2348,10229,2021-11-03
1270,4261,2021-08-31
565,21651,2022-06-29
211,26066,2021-11-13
3880,22874,2021-12-01
3732,28054,2022-07-09
3619,29549,2022-06-16
2237,8720,2022-01-25
3917,28011,2021-10-17
1539,13179,2021-12-03
1396,18605,2022-05-06
1240,4108,2021-11-14
1317,4396,2021-10-10
4041,27392,2022-01-29
3717,19699,2021-12-04
3338,29877,2022-06-21
3193,28504,2022-04-22
361,29827,2022-06-27
148,508,2022-06-15
519,1679,2022-02-22
2740,19339,2022-06-28
2663,11052,2021-09-11
3240,14833,2022-05-27
3085,27764,2021-10-16
2457,19758,2021-11-16
580,22850,2021-07-15
470,6266,2021-12-25
1554,5373,2022-05-18
2519,10206,2022-04-24
3986,26138,2021-09-30
2878,20102,2022-04-16
495,1604,2022-06-06
3616,28109,2021-11-12
3796,25868,2022-01-19
3607,18386,2021-07-21
3747,23723,2022-01-22
193,13344,2021-12-18
946,2991,2022-02-04
1073,19087,2022-04-24
480,20852,2021-11-30
866,16812,2021-10-11
3822,24792,2022-07-26
3765,20474,2021-09-19
2183,23292,2022-06-11
2449,9941,2022-03-26
3432,16463,2021-09-10
2814,12149,2021-09-26
3295,25785,2021-10-01
1896,20982,2022-06-25
3408,16256,2022-03-13
2195,8518,2022-05-21
1141,27542,2022-01-05
2256,8782,2022-05-03
3570,18096,2022-01-15
1206,3941,2022-01-14
2318,28783,2022-06-14
728,2384,2022-02-25
2038,21780,2021-07-22
1461,4954,2022-06-03
2944,12830,2022-04-25
907,10644,2021-12-25
608,1987,2021-11-20
176,28705,2022-05-08
1675,5983,2021-10-31
2190,8506,2021-09-30
3347,23771,2022-05-08
3963,24811,2022-05-13
831,2691,2021-09-12
1124,27627,2021-11-12
1918,20759,2022-06-25
3423,24883,2022-02-04
3206,24905,2021-11-23
280,873,2022-01-08
4002,25696,2021-09-01
368,1191,2021-11-08
2566,19901,2022-04-06
268,9820,2022-01-02
1105,26201,2022-07-04
4057,27848,2022-04-28
1967,29521,2021-12-08
2803,12432,2022-06-20
3396,19450,2021-08-06
3217,14651,2022-03-17
167,550,2022-05-27
239,25267,2021-09-05
837,29257,2022-04-25
386,13229,2022-06-13
2901,18278,2021-07-29
3450,22732,2022-08-10
3935,25491,2022-06-07
698,3288,2022-02-15
3260,26462,2021-08-15
2172,8405,2021-08-12
2350,15341,2022-02-17
2153,28541,2022-04-17
1059,26247,2022-06-22
422,7678,2022-06-20
3842,24836,2022-06-30
4092,29577,2021-11-26
1014,3843,2021-08-31
527,18742,2021-12-22
199,7134,2022-04-07
1976,11822,2021-07-12
183,605,2021-08-28
214,21879,2022-04-11
1258,25229,2021-10-07
1072,3482,2022-04-24
3394,24255,2022-03-24
1942,7272,2021-10-16
1236,28525,2022-03-31
3966,24511,2022-02-06
2819,25622,2022-05-17
2218,26070,2022-02-19
1000,12429,2021-12-27
3387,16066,2022-05-01
2406,13043,2022-05-22
1748,11776,2021-09-27
1693,19153,2022-01-04
3473,17343,2021-08-17
255,815,2021-10-17
808,26356,2022-05-18
1928,7208,2022-05-06
552,27194,2022-02-15
2905,23294,2022-01-31
543,6793,2022-03-18
2432,25217,2022-03-23
375,26933,2022-06-16
524,24341,2022-02-13
1299,13487,2021-10-13
240,785,2021-11-16
349,1129,2022-04-21
2176,23528,2021-10-13
940,2979,2022-03-16
2943,26892,2021-10-31
380,13966,2021-12-04
1110,3580,2022-06-14
2667,13637,2022-04-21
3982,25121,2021-08-05
3613,18488,2021-11-05
3563,18049,2021-08-16
141,16801,2021-08-17
1352,4528,2021-09-17
3924,23243,2022-03-31
2965,24483,2022-01-07
3235,21969,2021-10-01
2748,11710,2022-03-10
307,10771,2022-03-15
157,22996,2022-03-03
2832,27257,2022-01-13
3221,16470,2022-02-10
378,20781,2022-01-10
2759,11794,2022-02-11
9,5155,2021-09-06
2996,20140,2022-07-19
1208,25717,2022-01-14
2380,14610,2021-10-19
1157,20819,2022-04-27
1466,4982,2022-05-14
253,9914,2022-02-14
1947,7285,2021-10-10
755,9704,2022-05-13
1770,6483,2021-08-29
83,337,2021-09-25
1129,29134,2022-06-09
2620,18896,2021-07-14
1437,4871,2022-05-25
1724,11199,2022-03-10
377,19022,2022-01-10
1224,4039,2021-11-09
182,25524,2021-09-08
2319,9092,2022-06-01
2454,10061,2021-09-22
1223,27441,2022-05-29
3974,28055,2022-04-22
3489,18326,2022-06-28
3048,29796,2022-01-26
3385,16060,2022-04-30
3559,18032,2021-11-01
2401,20839,2022-03-13
3990,26166,2022-03-28
2827,29200,2022-01-28
435,1392,2022-01-16
843,2740,2021-10-20
3090,25543,2022-05-03
546,2438,2022-07-01
3877,25366,2022-03-25
4055,27804,2022-06-27
3926,25748,2022-03-31
186,613,2021-10-30
4077,28757,2022-04-02
1071,28808,2022-07-25
2131,26052,2022-01-25
1239,19579,2021-12-12
2213,8617,2022-02-13
506,1631,2021-09-04
3584,22144,2022-01-29
1831,6765,2022-06-06
3483,22052,2022-03-24
786,25681,2022-01-05
3756,20356,2021-08-20
3593,18260,2021-12-20
2548,22092,2022-02-04
3909,22812,2022-02-22
574,1901,2022-01-22
2422,19951,2022-04-27
1742,24580,2021-10-13
2998,13067,2022-03-30
3070,13663,2022-03-04
3564,19941,2021-08-16
3030,21103,2022-04-06
781,23583,2021-11-29
1173,3781,2021-12-24
578,25190,2022-04-17
1178,3784,2022-02-02
1262,10221,2021-10-26
2828,12172,2022-07-14
112,6285,2022-02-19
2732,11588,2022-05-19
3498,29410,2022-04-11
1527,10098,2021-12-13
757,2479,2021-12-03
551,1804,2022-02-15
2870,12437,2021-11-05
1640,5707,2021-12-11
3041,14973,2021-11-12
3130,22733,2022-03-19
2063,14445,2021-12-04
3298,23081,2021-09-12
3521,17618,2021-10-08
1792,21096,2022-06-06
1406,17134,2021-08-10
1603,5533,2021-10-21
2231,9906,2021-08-29
3595,18281,2021-10-12
1924,16580,2022-07-24
81,320,2022-06-29
3743,20091,2021-09-02
1902,22425,2022-06-10
2384,9512,2022-02-05
1940,19449,2021-12-29
589,14643,2021-08-28
2677,11155,2021-08-30
1336,6251,2022-03-20
320,8961,2022-05-10
2093,7977,2021-11-29
1008,3253,2021-10-30
2951,16013,2022-05-16
1614,25756,2022-02-06
3457,16739,2022-02-09
2861,24756,2022-01-25
3862,21841,2021-09-10
226,5900,2022-03-23
1355,4547,2022-03-18
3624,18592,2022-03-29
3054,13486,2022-01-12
3807,20843,2021-08-06
3524,21370,2021-12-28
3851,21665,2021-11-29
2721,28239,2021-12-13
2997,13062,2021-12-21
2253,22162,2022-04-05
2046,23465,2022-02-15
2482,28767,2021-12-04
2890,12561,2022-01-19
3278,15227,2022-01-27
2291,8996,2021-10-21
2688,28004,2021-08-28
123,434,2021-10-17
2873,20127,2022-05-29
1731,18284,2021-08-27
2102,8069,2022-03-12
2990,12996,2022-03-24
726,2382,2021-10-20
1483,7555,2022-04-28
3876,22242,2022-03-25
1339,8853,2022-04-02
3277,20970,2021-09-13
3589,18230,2022-04-05
964,10855,2022-04-09
1871,17128,2022-04-03
1901,12281,2022-06-10
3973,26980,2022-04-22
1392,29608,2022-03-17
67,3884,2022-06-03
3159,16314,2022-01-08
196,14976,2022-06-15
2150,27645,2022-05-27
1153,5306,2021-12-27
1933,7234,2022-08-11
1970,27659,2022-02-13
278,26151,2021-12-30
502,25893,2022-04-13
3017,21971,2021-08-07
57,274,2021-10-03
1573,21227,2021-08-18
2656,16139,2022-01-18
917,18657,2021-08-25
2373,9429,2022-02-18
147,17248,2021-09-20
1218,21902,2022-02-11
2962,22729,2022-05-25
1532,5295,2022-04-29
2112,15135,2022-01-16
1076,12734,2021-09-01
1717,26229,2021-09-14
983,3157,2021-12-19
1506,14594,2022-07-12
3099,27510,2022-02-25
2982,12960,2022-04-01
451,1443,2022-04-16
204,706,2021-08-17
670,2170,2022-06-27
3435,20675,2022-05-20
3878,22146,2021-12-15
3032,20219,2022-06-26
592,1962,2021-12-04
1926,7193,2022-05-22
2315,23135,2022-02-18
1275,4287,2022-06-02
119,21222,2022-04-15
1376,4637,2021-09-12
955,3022,2021-08-11
1137,3705,2022-07-06
3239,21523,2022-03-11
1263,18045,2021-10-26
2524,11539,2022-08-12
1349,4513,2022-02-01
1837,28776,2021-12-19
2618,28627,2022-06-12
3368,21120,2022-06-13
3305,29808,2022-06-13
541,9732,2022-05-21
2856,24785,2022-03-09
3786,20647,2021-12-16
2884,12545,2021-09-08
2271,8869,2021-07-30
3657,19532,2022-02-15
1448,4914,2022-02-05
2615,22426,2022-02-24
1390,4672,2022-03-17
1987,26495,2022-06-09
1767,20084,2021-12-31
3363,15879,2022-03-06
3005,13118,2022-03-05
3157,26211,2021-10-18
458,1488,2021-09-27
3898,27568,2021-11-21
3763,20411,2022-05-31
3899,28685,2021-11-21
1721,6247,2022-04-14
654,2097,2021-09-06
1769,9362,2022-02-04
1833,22702,2022-06-06
2921,25829,2022-02-24
826,2681,2022-06-18
3962,24346,2022-05-13
1095,3520,2022-03-05
607,26474,2021-12-06
561,23541,2022-03-09
1865,10668,2022-04-28
3106,13938,2021-11-22
3955,25150,2021-12-08
1289,4339,2022-01-08
2155,20110,2021-12-01
1033,3326,2021-10-25
3627,18613,2022-05-21
2221,8649,2022-01-15
3499,17292,2022-04-08
3274,16890,2022-06-26
634,27898,2022-01-18
