id,vehicle_type,city
6856,car,London
5798,van,Rome
513,car,Rome
1627,car,Rome
4250,car,Milan
2142,car,Milan
5391,car,Rome
5773,car,London
15,car,Rome
2088,car,Rome
7710,car,Milan
210,car,Rome
1159,car,Madrid
1793,car,Milan
4855,car,Rome
3278,car,Rome
4797,car,London
4017,car,London
802,motorcycle,Milan
1088,car,Milan
5603,car,Milan
4935,car,London
6588,car,Milan
2073,car,Milan
6570,motorcycle,Milan
6576,car,London
2299,car,London
7052,car,Rome
7547,car,Milan
4535,car,Rome
730,car,London
4587,car,Rome
5874,car,Rome
7971,motorcycle,Milan
6322,car,London
906,van,Madrid
3890,car,Milan
1178,car,Madrid
514,car,Rome
5053,car,Madrid
7526,car,Rome
491,car,Milan
6128,motorcycle,Milan
1578,car,Madrid
3255,car,London
6132,car,Rome
2618,motorcycle,Madrid
6825,car,Rome
3975,car,London
6212,motorcycle,Milan
672,motorcycle,Madrid
4482,car,London
3348,car,Milan
2455,motorcycle,Milan
2780,car,Madrid
1432,car,Rome
7709,motorcycle,Milan
4583,car,Milan
3252,car,Madrid
8462,motorcycle,Rome
5409,car,Madrid
442,car,Rome
2964,car,Rome
1105,car,Milan
807,car,Rome
6692,car,Milan
7513,car,Madrid
6245,car,Milan
2066,car,London
3802,car,Rome
4738,motorcycle,Madrid
4166,car,Milan
2214,car,Milan
5208,van,Milan
1705,car,London
2112,motorcycle,Milan
7028,motorcycle,Milan
5566,car,Milan
1630,car,Milan
946,car,London
3113,car,Madrid
5104,van,Rome
2861,car,London
551,car,Milan
7928,car,Rome
2139,car,Milan
4195,motorcycle,Rome
1937,motorcycle,Milan
218,car,Milan
6200,car,Rome
6548,car,Milan
7543,car,Milan
927,van,Rome
7775,car,London
6155,car,Milan
7180,car,Rome
3358,motorcycle,Milan
2302,car,London
2183,car,Milan
8368,car,Milan
3247,car,Milan
1087,motorcycle,Milan
6857,car,Milan
552,car,London
4945,car,Rome
4524,car,Madrid
2775,motorcycle,Milan
2332,car,Rome
3089,motorcycle,Milan
6337,car,Rome
3894,car,Milan
2244,car,Milan
3733,van,Rome
7377,car,London
1621,car,Rome
7465,car,Rome
6376,car,Milan
5589,van,Milan
7803,car,London
3837,motorcycle,Milan
4527,car,Milan
7435,car,Rome
556,car,Rome
8305,car,Milan
5590,car,Milan
509,car,London
2563,car,Madrid
4768,motorcycle,Milan
5606,motorcycle,London
7118,car,Milan
7714,car,Madrid
2663,motorcycle,Rome
959,car,Rome
3631,car,Milan
2584,car,Milan
1249,car,Rome
7414,car,Milan
3067,motorcycle,Milan
313,car,Milan
5620,car,London
607,car,Rome
5301,car,Madrid
4573,car,London
6078,car,Rome
2509,car,Madrid
4843,car,Rome
810,car,London
243,car,Rome
8310,car,Madrid
4100,car,London
3287,car,Madrid
8289,car,Madrid
4544,car,Milan
7341,car,Milan
6491,car,Rome
1422,car,Madrid
1778,car,Milan
2870,car,Milan
464,car,Milan
3540,car,London
4354,motorcycle,Rome
1350,car,Milan
1928,car,Rome
1791,car,London
3410,car,Rome
3633,motorcycle,Madrid
8254,car,Rome
6562,car,Madrid
5504,car,Milan
5395,car,Madrid
3195,car,London
6293,car,London
8613,car,Milan
1760,car,Rome
1691,car,Milan
6029,car,Rome
1252,car,London
5927,car,Milan
3019,motorcycle,Milan
5656,car,Milan
4592,car,Milan
4739,motorcycle,Milan
2647,car,Rome
708,car,Rome
1656,car,Milan
1727,car,Milan
7647,motorcycle,Milan
4371,van,Rome
7932,car,Milan
2869,car,Milan
7813,car,Milan
5672,car,London
5607,car,Madrid
880,car,London
6168,car,Milan
7706,car,Rome
5042,motorcycle,Madrid
991,car,Rome
1475,car,London
2260,van,Milan
2304,car,London
88,car,Rome
4081,car,Madrid
1848,car,Milan
4307,car,Rome
7442,motorcycle,Milan
641,car,Madrid
7147,car,Rome
1901,car,London
63,car,Madrid
8518,motorcycle,Milan
538,motorcycle,Madrid
680,car,Madrid
3650,motorcycle,Milan
8358,car,London
5532,car,Milan
6799,car,Rome
1792,car,Milan
7712,car,Madrid
6666,car,Rome
4272,car,Milan
7169,motorcycle,Milan
396,car,Milan
7844,car,Milan
2141,car,London
6951,car,Madrid
4202,motorcycle,Milan
1063,car,Madrid
7396,car,Milan
5638,car,Rome
8009,car,Madrid
3603,car,Milan
4848,car,Milan
4279,car,London
4832,van,Milan
3435,van,Rome
1769,car,Milan
7295,car,Rome
5351,car,Madrid
330,motorcycle,Milan
4864,car,Milan
5372,car,Rome
6810,car,Milan
8651,car,Milan
7487,car,Milan
7554,car,Madrid
26,car,Milan
7568,car,Milan
6329,car,London
255,car,Milan
8195,car,Rome
1532,car,Madrid
5711,car,Rome
6479,car,London
2,car,Milan
5569,car,Milan
309,car,Milan
7337,car,Milan
4501,car,Rome
5049,car,Milan
916,car,Madrid
6786,car,Milan
5008,car,Rome
1102,car,Milan
7901,car,Madrid
6370,car,Milan
7654,car,Milan
392,car,Milan
5653,car,London
1812,car,Milan
3865,car,Milan
6312,motorcycle,Milan
3468,car,Milan
534,car,Rome
219,car,Madrid
2349,car,London
3602,motorcycle,Rome
1750,car,Milan
4127,car,Rome
3539,car,London
7867,car,Rome
627,car,Rome
6069,car,Madrid
2205,car,London
3561,car,Milan
870,car,Rome
1458,car,Milan
1609,car,Milan
3995,car,London
4267,car,Rome
1909,car,London
4758,car,Rome
8671,car,Milan
7873,car,Milan
3065,car,Milan
1115,motorcycle,Rome
3365,car,Milan
4752,car,Rome
4389,car,Milan
2963,motorcycle,Milan
1051,car,Madrid
6592,car,London
1920,car,Rome
1404,car,Milan
8461,car,Milan
7021,car,Rome
840,car,Milan
2124,car,Rome
4568,car,Milan
1059,car,Rome
1027,car,Madrid
5275,car,Madrid
2376,car,Rome
8208,car,Milan
1112,car,Rome
5378,car,London
2924,car,Rome
7837,car,Milan
8615,car,London
482,car,Rome
1702,van,Rome
8024,car,London
816,car,Madrid
2068,car,Milan
4637,motorcycle,Madrid
277,car,Milan
3097,car,Milan
4638,car,Milan
8226,car,London
7505,car,Rome
2878,car,Rome
8135,car,Rome
5243,car,Milan
3281,car,Milan
4043,motorcycle,Madrid
3212,car,Milan
1431,car,Rome
2609,car,London
1337,car,Rome
5797,car,Rome
3452,car,Milan
3627,car,London
6085,car,Milan
4303,motorcycle,Milan
2681,car,Rome
7355,car,Madrid
8623,car,Milan
2900,car,London
4775,car,Milan
28,car,Milan
6374,car,Rome
6151,car,Rome
7093,car,London
5345,car,Rome
6914,van,Rome
5237,motorcycle,Milan
8457,van,Milan
1207,car,Milan
1412,car,Rome
1631,car,Rome
6120,car,Rome
5702,car,Madrid
2685,car,Rome
1610,car,London
7149,car,Rome
2387,motorcycle,Milan
150,car,Rome
3328,car,Milan
586,motorcycle,Rome
8011,car,Milan
5684,car,Madrid
460,car,London
7485,car,London
5248,car,Rome
7459,van,Rome
3317,car,Milan
1695,car,Milan
3184,car,Rome
7532,car,Milan
8016,car,Milan
74,car,London
3524,car,Rome
5530,car,Milan
719,car,Milan
5352,car,London
4559,car,London
1515,car,London
4230,car,London
2549,car,Rome
1285,car,London
6165,car,Rome
390,car,Milan
2091,car,Rome
6288,car,Rome
7842,car,Madrid
527,car,Milan
4701,car,Rome
2033,car,Milan
1420,car,Rome
7676,motorcycle,Rome
5992,car,Madrid
949,car,London
7350,car,Rome
3126,motorcycle,Milan
6807,car,Rome
2845,van,Madrid
6607,car,Milan
2756,car,Madrid
3341,car,Milan
2860,car,Milan
3614,motorcycle,London
523,car,Madrid
2148,car,Milan
5934,car,Milan
5005,car,Milan
1375,car,Rome
2402,car,Milan
3395,car,Milan
7161,motorcycle,Milan
3932,car,Milan
4777,car,Milan
1099,car,Madrid
4882,car,London
2080,car,Rome
707,car,Rome
6892,motorcycle,Rome
5151,car,Milan
2297,car,Rome
1544,car,Rome
5302,car,London
5459,car,Rome
1080,car,Rome
8403,car,Milan
5898,car,Milan
7664,car,Milan
567,car,Rome
3357,car,Rome
1998,car,Milan
3127,car,London
3180,motorcycle,Milan
4435,car,Rome
57,car,Rome
7852,car,London
6273,car,Rome
7722,car,Milan
7365,car,Rome
5467,car,Milan
2061,car,Milan
5404,car,London
2231,car,Madrid
7241,car,Milan
53,car,Rome
3288,car,Madrid
3492,car,London
7334,car,London
6824,motorcycle,Madrid
4932,motorcycle,Milan
7462,car,Rome
1495,motorcycle,Rome
7373,motorcycle,Madrid
7721,car,Milan
986,motorcycle,Rome
6934,car,Milan
8574,car,Madrid
2859,car,Rome
4822,car,Milan
2658,van,Milan
2325,car,Madrid
6014,van,Milan
6940,motorcycle,London
6500,car,Milan
4528,car,London
563,motorcycle,Milan
3441,motorcycle,Madrid
2000,car,Rome
3112,car,Milan
4082,motorcycle,Milan
41,car,Milan
792,car,Milan
3029,motorcycle,Milan
6100,car,Milan
6023,van,Rome
7685,car,London
4707,car,Rome
6720,car,Milan
8542,car,Milan
5804,car,Rome
1654,car,Madrid
7495,car,Rome
729,car,Milan
8340,car,Madrid
1453,car,London
4359,car,London
5048,car,Milan
4261,car,Madrid
8119,car,Rome
1316,car,Rome
7142,car,Madrid
1521,car,Milan
1956,car,Milan
2324,motorcycle,Milan
7769,car,Madrid
1888,car,Rome
4766,car,Milan
377,car,Milan
2037,car,Milan
600,car,Rome
4308,car,Madrid
8470,car,Rome
82,motorcycle,Madrid
8618,motorcycle,Madrid
4796,car,Milan
7244,motorcycle,Milan
8299,car,Rome
3466,car,Milan
6988,motorcycle,Milan
6097,car,Rome
2817,car,Milan
6250,car,Rome
3889,car,Milan
4881,car,Rome
8125,car,Milan
6674,car,Milan
5259,car,Milan
1899,motorcycle,Rome
2493,car,London
6420,van,Milan
2554,car,London
2962,car,Milan
6052,motorcycle,Milan
1066,motorcycle,Rome
1057,car,Rome
7102,motorcycle,Milan
5176,car,Rome
2933,car,Rome
5165,car,Milan
4368,car,Rome
6046,car,London
8280,car,London
1356,motorcycle,Milan
4158,car,London
6144,car,Milan
2029,car,Madrid
1297,car,Rome
1151,motorcycle,Milan
4139,car,Rome
3079,car,Milan
6027,car,Milan
8569,van,Madrid
230,car,Rome
830,car,Rome
44,car,Rome
5654,car,London
4054,car,Milan
5639,car,Rome
7447,car,London
5578,car,Milan
5931,car,London
2989,car,Rome
6125,car,Rome
936,car,Rome
7974,car,Rome
7283,car,Rome
2679,car,Madrid
2311,car,Milan
1017,car,Milan
2539,car,Milan
8250,car,Rome
2109,car,Rome
8647,car,Rome
2960,car,Madrid
6038,car,Rome
5865,van,Milan
4336,motorcycle,Milan
3825,car,Madrid
4228,motorcycle,Milan
1068,car,Milan
7212,car,London
4990,car,Milan
1585,car,Milan
6748,van,Madrid
7454,car,London
4455,car,Madrid
6874,car,Milan
6792,car,Milan
267,car,Rome
6458,car,Rome
4409,car,Milan
1650,van,Milan
3325,car,Milan
690,car,Milan
3773,car,Milan
3582,car,Rome
3068,car,Rome
2843,motorcycle,London
3465,car,Rome
3671,car,Madrid
2979,car,Milan
2936,car,Rome
2074,car,Milan
5926,car,Milan
5475,car,Milan
5725,car,Milan
933,car,Madrid
2451,car,Milan
6689,car,London
831,car,Rome
3193,van,Rome
2273,car,Milan
5277,car,Madrid
6203,car,Milan
5668,car,London
4446,car,London
6831,car,Milan
2388,car,Madrid
5343,car,Rome
5857,car,Milan
4295,motorcycle,Milan
7979,car,Rome
4538,car,Rome
1045,car,Milan
8328,car,London
3488,car,Rome
4108,car,Rome
1333,car,Rome
8634,car,London
6601,car,Milan
6049,car,Rome
2229,car,Rome
6281,car,Rome
5573,car,Milan
5386,car,Madrid
2626,car,London
5249,car,Milan
5370,car,Rome
4281,motorcycle,Milan
1120,car,Madrid
8058,car,Rome
2706,car,Rome
2412,car,Rome
3622,car,Rome
6421,van,Rome
5527,car,Madrid
3306,car,Milan
4119,car,Milan
1314,car,Milan
3372,motorcycle,Milan
7217,car,Madrid
8582,car,Milan
7185,car,Milan
6391,motorcycle,Milan
2334,car,Milan
1008,car,Madrid
5056,car,Rome
2657,car,Milan
2567,car,Milan
5948,motorcycle,Milan
7443,car,Milan
4384,car,Milan
1787,motorcycle,Madrid
3179,car,Madrid
8026,car,Rome
2494,car,Milan
7475,car,Milan
522,car,Rome
7544,car,Milan
2510,car,Milan
232,car,Rome
5759,car,Milan
1551,car,Milan
5781,car,Rome
5024,car,Milan
7557,car,Milan
5826,car,Madrid
2794,motorcycle,Rome
7280,car,London
6478,car,London
2161,car,Milan
7039,car,London
3676,car,Rome
2307,car,Rome
8211,car,Milan
4786,car,Rome
5258,car,Milan
7202,car,Rome
853,car,Rome
630,car,Milan
3177,car,Rome
7398,motorcycle,Milan
355,motorcycle,Milan
755,car,Rome
3206,car,Milan
4710,car,Milan
3902,car,Milan
614,car,Milan
8163,van,Rome
276,car,Milan
4485,car,Milan
7460,motorcycle,Rome
2730,car,Rome
301,car,Rome
966,car,Rome
6875,car,Milan
1161,car,London
2368,car,Milan
2259,car,Madrid
2410,car,Rome
8236,car,Milan
4374,car,London
6700,car,Madrid
6381,car,Madrid
6136,car,London
8334,car,Rome
8473,car,Rome
4240,motorcycle,Madrid
5332,motorcycle,Milan
3406,car,Madrid
4783,car,Rome
5321,motorcycle,Milan
4245,car,Rome
3413,car,London
7823,car,Milan
8406,car,Rome
8118,car,Milan
4071,car,London
6498,car,Milan
157,car,Milan
3081,car,Milan
6735,car,Madrid
7125,car,Rome
5976,car,Milan
3486,motorcycle,Milan
965,car,Rome
5004,car,Rome
5025,car,Rome
3700,car,Milan
3896,car,Rome
4453,car,Milan
5078,car,Milan
4781,car,Rome
5721,car,Rome
1810,car,Milan
2714,van,Milan
2872,car,Milan
5457,car,Milan
4554,car,Milan
8161,car,Rome
948,car,Rome
2660,car,London
7417,motorcycle,Rome
7119,car,Rome
3077,car,Milan
2255,car,London
8362,car,Milan
5627,car,Rome
8675,car,Rome
5112,car,Rome
7215,car,Madrid
7079,motorcycle,London
5844,car,Madrid
4539,motorcycle,Rome
3342,car,Rome
899,car,Madrid
64,car,Rome
7725,motorcycle,Milan
4280,car,Milan
5041,car,Rome
4942,car,Rome
822,car,Rome
2639,car,Madrid
4769,car,Milan
3872,motorcycle,Milan
3608,car,Milan
2317,car,Milan
6237,car,London
8198,car,Milan
2999,car,Rome
6141,car,Milan
4496,car,Milan
5490,car,Rome
6750,car,Milan
5471,car,Milan
2896,car,Milan
4456,car,Milan
1248,car,Rome
3720,car,Rome
997,motorcycle,Milan
7954,motorcycle,Milan
1575,car,Milan
1817,motorcycle,Milan
3919,car,Madrid
8108,car,Milan
6820,car,Milan
5061,van,Rome
3438,car,Rome
3489,motorcycle,Milan
8467,motorcycle,Milan
3390,car,London
2696,car,Madrid
8300,car,Milan
7807,car,Milan
3599,car,London
6563,car,London
5567,motorcycle,Milan
3363,car,Rome
4525,car,London
5242,car,Rome
5162,car,London
2449,car,Milan
8415,motorcycle,Rome
6740,car,Milan
7195,motorcycle,Milan
4519,car,Rome
6858,car,Rome
5306,car,Rome
5834,car,Rome
6158,car,Milan
5296,car,Milan
6276,car,Rome
3346,car,Milan
8104,car,Milan
1755,car,Milan
7753,car,Madrid
4820,car,Milan
5231,car,Rome
7318,car,London
8237,van,Madrid
434,car,Rome
3308,car,Rome
5489,van,Milan
5764,car,Rome
2472,car,London
7404,car,Rome
7306,car,Milan
296,car,London
4983,car,Rome
1479,car,Rome
4162,motorcycle,Milan
1034,car,Rome
7918,car,Milan
3753,motorcycle,Milan
1965,motorcycle,Milan
2855,car,Rome
7630,car,Milan
7314,car,Rome
6643,car,Rome
8592,motorcycle,Milan
7061,car,Milan
7567,car,London
8122,car,Madrid
8535,car,Milan
5541,car,Madrid
4473,car,Rome
7419,car,Milan
6246,car,Milan
7123,car,Milan
3977,car,Rome
6156,car,London
8664,car,Milan
5163,car,Madrid
340,car,Madrid
6189,car,Rome
4679,car,Rome
2179,car,Milan
1924,car,Rome
5575,car,Madrid
302,car,Madrid
6414,motorcycle,Milan
8330,car,Rome
2570,car,Milan
7689,car,Madrid
32,car,Rome
7967,car,Rome
5261,car,Rome
7820,car,Milan
612,car,London
6724,car,Madrid
3442,car,Rome
1232,car,Milan
3740,car,Milan
2783,car,Rome
1754,car,Madrid
8010,car,Milan
1255,car,London
6698,car,Milan
3333,car,Madrid
8078,car,Rome
1536,car,Rome
1811,car,Rome
4670,car,Rome
5070,motorcycle,Milan
6826,car,Milan
50,van,Milan
5055,car,Milan
1042,car,Madrid
7871,car,London
6185,motorcycle,Milan
449,motorcycle,Rome
938,car,Rome
7682,car,Rome
6787,car,London
1473,car,Milan
3813,car,Milan
3208,car,Madrid
8423,car,Rome
4181,car,London
8501,car,Milan
7910,car,London
1061,car,Madrid
1119,car,Milan
1537,car,London
3033,car,Rome
2253,car,Rome
8079,motorcycle,Rome
7955,car,Milan
1364,motorcycle,London
4687,motorcycle,Milan
3211,motorcycle,Rome
2995,car,Madrid
7888,car,Milan
1330,car,London
3864,car,Milan
2550,car,Madrid
4291,car,Rome
5229,car,London
5726,car,Madrid
4764,car,Rome
7489,car,Milan
6060,car,Madrid
1785,car,Milan
8463,car,London
5014,car,Milan
1730,van,Rome
539,car,Rome
2475,car,Milan
6282,car,London
1456,motorcycle,Rome
2648,car,Milan
1560,motorcycle,Milan
1020,car,Rome
6505,car,Milan
4262,car,Milan
797,car,London
8142,car,Milan
8606,car,Milan
6706,motorcycle,Milan
1516,car,Milan
4853,car,Rome
8428,car,Rome
7891,motorcycle,Milan
4314,car,Madrid
8417,car,Rome
2157,motorcycle,Madrid
7053,car,Milan
8629,car,Milan
5722,motorcycle,Madrid
3575,car,Milan
1000,car,Milan
2690,car,Rome
7874,car,Rome
2484,car,Milan
2093,car,Rome
7492,car,Milan
3819,car,London
3273,car,London
6532,car,Milan
4175,motorcycle,Milan
138,car,Madrid
7193,car,Rome
4880,van,Rome
720,car,Milan
958,car,London
2928,car,London
1097,car,Milan
166,car,Milan
7913,car,Milan
5227,car,Milan
4672,car,Milan
4956,car,Milan
3020,car,Madrid
8162,car,Milan
2149,car,Madrid
5905,car,Rome
883,car,London
8397,motorcycle,Milan
2224,car,Milan
8002,motorcycle,Milan
7549,car,Rome
7322,car,Rome
3747,car,Rome
5478,motorcycle,Milan
875,car,Rome
7776,car,London
5093,car,Rome
4131,car,London
5731,car,Milan
2540,motorcycle,Madrid
3820,car,Rome
335,van,Milan
4381,car,Milan
8580,car,London
2216,car,Rome
5845,car,Rome
944,motorcycle,Milan
8366,car,London
8410,motorcycle,Milan
4077,car,London
4424,car,Rome
7919,car,Rome
3986,car,London
1103,car,Rome
6566,car,Rome
583,car,Rome
4378,car,London
5019,car,Rome
1752,car,Rome
1680,motorcycle,Milan
2993,car,Rome
3259,motorcycle,Rome
3405,motorcycle,Madrid
5214,car,Milan
775,car,Rome
4223,motorcycle,Madrid
5392,car,Milan
7047,car,Rome
7381,car,Milan
3240,car,Rome
7031,car,Rome
3230,car,Milan
6106,motorcycle,Rome
6621,car,London
2492,car,Milan
3943,car,London
5257,car,London
4022,car,Milan
829,car,Milan
7397,car,London
364,car,Rome
4286,car,Rome
3659,car,London
1415,car,London
4818,car,London
591,car,Milan
6072,car,Rome
2691,car,Milan
6340,motorcycle,Milan
1799,car,Milan
7723,car,Milan
8333,car,Rome
423,car,Rome
964,car,Rome
5196,car,Milan
5382,motorcycle,Rome
7534,car,London
2812,van,Rome
1078,car,London
1281,car,Madrid
5540,car,Milan
2102,car,Rome
4088,car,London
2635,car,Rome
3724,car,Rome
4194,car,Milan
7440,car,Milan
4040,car,Rome
8131,motorcycle,Milan
8082,car,Milan
5333,car,Milan
213,car,Rome
2239,car,Milan
8200,car,Milan
1599,car,Rome
7013,car,London
3228,van,Rome
2265,car,Rome
135,car,Rome
872,car,Milan
5117,car,Madrid
413,car,Milan
4266,car,Rome
5377,motorcycle,Milan
6018,car,London
5413,car,Milan
1893,car,Madrid
3870,car,Rome
3134,car,Milan
5708,car,Milan
6021,car,Rome
7309,car,Milan
6843,car,Milan
4249,motorcycle,Milan
6494,car,Rome
4578,car,Milan
4338,car,Milan
6567,car,Rome
5765,car,London
7595,motorcycle,Milan
3853,car,Rome
6903,car,London
1266,motorcycle,Rome
7700,car,London
3374,car,London
561,motorcycle,Milan
7772,car,Madrid
6712,car,London
8286,car,Milan
4969,car,Rome
8492,car,Rome
3298,motorcycle,Milan
7113,car,Milan
8561,car,Milan
1496,car,Milan
3239,car,Rome
6335,car,Milan
3950,car,Milan
3484,car,Milan
4360,car,Rome
8324,car,Milan
4885,car,Rome
7707,car,Rome
6415,car,Rome
4569,car,Milan
3385,car,London
6736,motorcycle,Milan
3563,motorcycle,London
7738,car,Rome
3414,car,Milan
5233,car,Rome
1877,car,Rome
5959,car,Milan
4296,car,London
4076,car,Milan
976,car,Milan
801,van,London
4594,car,Madrid
7154,car,Milan
3568,car,Milan
2293,car,Milan
532,car,Rome
929,car,Milan
766,car,Madrid
2120,car,Milan
7328,car,Milan
5059,car,Milan
688,car,Milan
1331,car,Milan
2047,car,Rome
6933,car,Milan
3625,car,Rome
6423,car,Rome
2104,car,Madrid
3035,car,Milan
1871,car,Rome
3139,motorcycle,Madrid
2790,car,Milan
7200,car,Milan
1114,car,Milan
6529,car,Rome
4325,car,London
1152,car,Rome
1939,car,Milan
8572,motorcycle,Milan
4967,car,Milan
8517,car,Madrid
7992,motorcycle,Milan
2566,car,Milan
5239,car,Milan
2346,motorcycle,Milan
6672,car,Milan
4884,car,Milan
6962,motorcycle,Milan
306,car,London
5202,car,Rome
6275,car,Milan
5783,car,Rome
4251,motorcycle,Milan
304,car,Rome
6217,car,Milan
6454,car,Milan
417,car,Madrid
7691,car,Milan
278,car,Milan
3855,car,Milan
6123,car,Rome
4037,car,Madrid
2159,car,Rome
6346,car,Madrid
5480,car,Milan
7284,car,Rome
1843,car,Rome
4728,car,Milan
2520,car,Milan
8008,car,London
4814,car,Rome
7885,car,Milan
8669,car,Rome
2789,motorcycle,Milan
6119,motorcycle,Milan
1552,car,Madrid
3925,car,Rome
8513,car,Madrid
1237,car,Milan
5896,motorcycle,Rome
7612,car,Milan
2500,car,Madrid
1649,car,Milan
4919,car,London
4458,car,Milan
1633,car,Rome
4263,motorcycle,Milan
5430,car,Milan
7530,van,Milan
4973,car,London
1645,car,London
7589,motorcycle,Madrid
1806,car,London
34,car,Rome
5087,car,London
2959,car,Rome
6443,car,Rome
5098,car,Madrid
7293,car,Milan
1641,car,Milan
5304,car,Milan
2988,car,London
6627,car,Madrid
4235,car,Milan
444,car,Milan
2023,car,Milan
1714,car,Rome
1200,car,Milan
1224,car,Madrid
3839,car,London
1602,car,Milan
5891,motorcycle,Milan
7692,car,Milan
7840,car,London
7982,motorcycle,Milan
6752,van,Rome
7199,car,Milan
2143,car,Milan
2075,car,Milan
8640,car,Rome
6218,motorcycle,Rome
8140,car,Milan
7681,motorcycle,London
667,car,London
5827,car,Rome
2564,car,Rome
1725,car,Milan
3558,motorcycle,Milan
3946,car,Rome
8086,car,Madrid
2725,car,London
3876,car,Madrid
2678,car,Milan
4227,car,Rome
5916,car,Rome
2734,motorcycle,Milan
207,car,Milan
4747,car,Madrid
2350,motorcycle,Milan
4957,motorcycle,Madrid
4906,car,Rome
7636,car,Milan
727,car,Milan
3605,motorcycle,Milan
4188,car,London
1272,car,Rome
7694,car,Milan
7066,car,Rome
7716,car,Milan
8444,car,Milan
7477,car,Rome
5389,car,Milan
2133,car,Rome
1393,car,London
6433,van,Rome
1513,motorcycle,Milan
4930,car,Madrid
1162,motorcycle,Milan
3752,car,Milan
4292,car,London
1304,car,Milan
6599,car,London
1821,motorcycle,Milan
4448,car,London
7791,car,Milan
7321,motorcycle,Milan
7736,motorcycle,Milan
51,car,Milan
760,car,Madrid
7623,car,Rome
8376,motorcycle,Milan
7073,car,Rome
8227,motorcycle,Rome
1054,car,Milan
4388,car,Rome
3023,car,Milan
7342,car,Milan
1587,car,Milan
5967,car,Rome
5470,motorcycle,Rome
6705,motorcycle,Milan
5046,car,Milan
6463,car,Milan
7538,car,Milan
5125,van,Milan
5958,car,London
4116,car,Rome
8343,car,Madrid
8109,car,Milan
5716,car,London
6133,car,Milan
508,van,Madrid
3169,van,Rome
1183,motorcycle,Rome
1451,van,Milan
4027,car,Madrid
3883,car,Milan
6657,motorcycle,Madrid
4069,car,Milan
1505,car,Rome
3703,car,London
8238,motorcycle,Milan
5295,car,Rome
6963,car,London
7476,car,London
5367,car,Milan
5753,car,Milan
2482,car,Milan
7724,motorcycle,Milan
2917,car,Madrid
6194,car,Milan
8608,car,Rome
7360,car,London
2975,car,Rome
4311,car,Rome
7030,car,Rome
1819,car,Madrid
5255,car,London
2351,car,Rome
8061,car,Rome
1947,motorcycle,Milan
1614,car,London
5548,car,Milan
6564,motorcycle,Milan
1722,car,Madrid
4599,car,Rome
5515,motorcycle,Madrid
7781,car,Milan
6939,car,Rome
1870,car,Rome
5410,car,Rome
3770,car,Madrid
3371,car,Milan
6348,car,Rome
6358,car,Milan
1177,car,London
1986,car,Milan
4008,car,Milan
2218,car,London
2081,car,Milan
1563,car,Milan
5206,car,London
76,car,Rome
7221,car,Rome
4463,car,Milan
7354,car,Milan
2034,car,Rome
3629,motorcycle,Milan
451,car,Milan
116,car,London
974,van,Milan
2099,car,Milan
5939,car,Milan
6989,car,Rome
891,car,Rome
3929,car,London
1363,car,Milan
8510,van,Rome
2841,car,Milan
2450,car,Milan
8448,car,Madrid
6323,car,Milan
8601,car,London
7320,car,Milan
5641,car,London
6727,car,Milan
737,car,Rome
4726,motorcycle,Madrid
7836,motorcycle,Rome
6055,car,Rome
7504,car,Rome
1813,car,Madrid
3375,car,London
1577,car,Rome
4993,car,Rome
3059,car,Milan
2464,car,London
5752,car,Milan
6611,car,Milan
7548,car,Milan
436,car,London
2903,car,Rome
7731,van,Milan
5649,car,Rome
4212,car,London
2808,car,Rome
5305,car,Madrid
6343,car,London
1600,car,Rome
2934,car,Milan
6550,car,Milan
6095,car,Rome
4432,car,London
3990,van,Rome
7082,car,Rome
2129,car,London
693,car,Rome
5186,car,Milan
7511,car,Milan
1539,car,Rome
4462,car,Rome
3050,car,Milan
6707,car,London
264,car,London
8360,car,Rome
7660,car,Rome
1717,car,Milan
4095,car,London
4452,car,London
46,car,Rome
2374,car,Milan
3378,car,Rome
6034,car,Rome
7698,motorcycle,Madrid
185,motorcycle,Milan
2237,car,Madrid
7470,car,Madrid
745,car,Milan
7181,car,Milan
1440,car,Rome
2373,car,Milan
7817,car,London
3674,motorcycle,Milan
2038,car,London
7514,motorcycle,Milan
4264,car,London
5710,car,London
7122,motorcycle,Milan
6210,motorcycle,Madrid
7165,car,Rome
1911,car,Rome
954,car,Milan
4863,motorcycle,Milan
3702,car,Rome
855,car,Rome
7939,car,Rome
3049,car,London
2135,car,Madrid
5420,car,Rome
7537,motorcycle,Milan
2561,motorcycle,Madrid
194,car,London
1816,car,Milan
3696,car,Milan
8060,car,Madrid
6378,car,London
4716,car,Rome
726,car,Milan
4442,car,London
2810,car,Rome
5283,motorcycle,London
5144,van,Rome
7763,car,Rome
2291,car,Milan
6974,motorcycle,Milan
5930,car,Milan
4954,car,London
4628,car,Rome
4905,car,Madrid
6324,car,Rome
1144,car,London
2541,car,Milan
3069,car,London
4464,car,Milan
6256,car,Milan
5878,car,Rome
4484,car,Rome
6514,car,London
6897,car,Madrid
8571,car,Madrid
6594,car,Milan
60,car,London
1426,car,Madrid
186,car,Milan
4862,car,London
8074,car,Milan
7922,car,Rome
3812,car,London
7089,car,Madrid
1800,car,Madrid
1326,car,Rome
739,car,Milan
1269,car,Rome
3171,car,Madrid
6174,car,Rome
3571,car,London
6452,car,Milan
6725,car,Milan
1623,car,Milan
3266,car,Milan
6832,car,Milan
2665,car,Madrid
