id,quote_id,product_type,premium,taxes
27386,7961,legal,25.0,1.71
17526,5293,breakdown,16.89,4.54
8986,4285,legal,25.0,1.71
8985,325,breakdown,16.89,4.54
5950,2166,full,204.21,42.78
22727,5141,legal,25.0,1.71
19532,3501,legal,37.5,2.02
24651,9131,legal,37.5,2.02
13471,5185,breakdown,16.89,4.54
2637,2999,breakdown,16.89,4.54
23469,2706,breakdown,22.9,5.09
12420,3686,legal,25.0,1.71
20268,5367,full,177.5,37.18
20924,4175,legal,25.0,1.71
27762,2958,breakdown,16.89,4.54
7980,9378,breakdown,16.89,4.54
704,3270,breakdown,16.89,4.54
21777,5825,breakdown,16.89,4.54
25813,6511,breakdown,22.9,5.09
18295,5405,breakdown,16.89,4.54
12967,6644,full,172.87,36.22
9615,9421,legal,25.0,1.71
1476,6291,breakdown,16.89,4.54
13190,5478,full,185.61,38.89
23107,9279,full,211.34,44.27
2897,4783,legal,69.23,2.27
18185,4696,legal,25.0,1.71
7644,9290,legal,37.5,2.02
5849,4996,full,551.9,115.62
12246,7182,full,200.67,42.04
17956,8126,breakdown,32.4,6.5
308,4454,legal,25.0,1.71
28513,3472,legal,25.0,1.71
16377,4600,legal,25.0,1.71
26246,2419,breakdown,16.89,4.54
10274,8331,full,152.23,31.89
2622,859,breakdown,16.89,4.54
7198,4154,legal,25.0,1.71
26869,1182,breakdown,16.89,4.54
3771,5783,full,260.82,54.64
2401,7141,breakdown,16.89,4.54
15636,5815,full,879.82,184.31
5625,5122,legal,30.0,1.71
6696,3760,legal,25.0,1.71
993,1973,full,172.87,36.22
29766,5283,full,250.9,52.56
16244,2255,full,387.73,81.22
21928,8724,full,172.87,36.22
27066,9632,breakdown,16.89,4.54
8581,222,breakdown,16.89,4.54
29668,3567,legal,25.0,1.71
1706,8578,breakdown,22.9,5.09
16729,248,breakdown,16.89,4.54
14636,1056,breakdown,,4.54
4668,6095,full,171.53,35.93
24207,4835,full,201.04,42.12
4637,614,legal,25.0,1.71
591,6121,full,454.93,95.3
18660,5942,legal,25.0,1.71
17822,4517,breakdown,32.4,6.5
9638,3524,full,371.92,77.91
10995,2573,full,259.35,54.33
17961,834,breakdown,16.89,4.54
19787,721,full,331.23,69.39
20643,5059,breakdown,16.89,4.54
7257,2590,legal,25.0,1.71
17339,9548,full,452.05,94.7
16166,4405,breakdown,16.89,4.54
5923,8608,legal,46.13,1.71
17509,6203,breakdown,16.89,4.54
27128,9157,legal,25.0,1.71
11571,3722,legal,37.5,2.02
2845,3348,breakdown,16.89,4.54
3061,4596,breakdown,16.89,4.54
526,2583,legal,25.0,1.71
3486,7693,breakdown,16.89,4.54
25170,8698,full,198.74,41.64
3130,551,breakdown,22.9,5.09
28196,3192,legal,25.0,1.71
3369,2444,legal,37.5,2.02
15105,5891,full,667.06,139.74
28157,6425,breakdown,16.89,4.54
8034,4988,legal,37.5,2.02
20320,8328,legal,46.13,1.71
29332,1648,legal,37.5,2.02
29322,547,legal,25.0,1.71
5810,3442,breakdown,22.9,5.09
29915,5352,breakdown,16.89,4.54
15281,7675,breakdown,16.89,4.54
22664,9177,breakdown,16.89,4.54
12911,7177,breakdown,16.89,4.54
27214,1676,legal,25.0,1.71
15017,1151,legal,25.0,1.71
11362,8019,legal,25.0,1.71
8933,8637,full,399.76,83.74
20124,3838,full,322.77,67.62
20069,6704,full,171.97,36.03
12504,9225,breakdown,16.89,4.54
1925,3404,legal,25.0,1.71
10984,5134,full,347.68,72.84
3242,8230,legal,25.0,1.71
15229,8897,breakdown,16.89,4.54
13094,8453,breakdown,16.89,4.54
1074,3119,legal,30.0,1.71
16031,119,full,325.98,68.29
10064,6193,full,387.33,81.14
2334,8576,full,251.99,52.79
15953,186,breakdown,16.89,4.54
12886,7605,breakdown,16.89,4.54
17071,6417,breakdown,16.89,4.54
25891,199,full,152.23,31.89
4551,2795,full,481.45,100.86
11943,4266,breakdown,16.89,4.54
11874,761,breakdown,16.89,4.54
14930,8288,full,205.21,42.99
16128,8052,breakdown,16.89,4.54
2763,9382,legal,25.0,1.71
15446,5248,legal,25.0,1.71
6239,6284,legal,25.0,1.71
6845,260,breakdown,16.89,4.54
4118,8467,full,353.15,73.98
28462,6792,full,341.65,71.57
28138,1900,breakdown,16.89,4.54
19253,2199,legal,25.0,1.71
4329,1956,full,431.29,90.35
901,6753,legal,25.0,1.71
16969,6928,breakdown,16.89,4.54
19598,8762,full,196.21,41.1
16556,5091,breakdown,22.9,5.09
2746,4141,full,435.8,91.29
6878,8902,breakdown,22.9,5.09
7327,1234,legal,25.0,1.71
13429,5469,breakdown,16.89,4.54
34,8990,breakdown,16.89,4.54
731,2787,legal,25.0,1.71
6362,8885,full,292.78,61.33
5144,6702,breakdown,16.89,4.54
19736,3487,legal,25.0,1.71
755,8185,legal,25.0,1.71
11522,9420,legal,25.0,1.71
29707,1523,breakdown,16.89,4.54
24252,1580,full,295.67,61.94
5141,7547,breakdown,16.89,4.54
5350,6404,legal,25.0,1.71
12920,2864,breakdown,16.89,4.54
13167,7893,breakdown,22.9,5.09
2706,5348,legal,25.0,1.71
26861,4552,legal,25.0,1.71
9534,7459,full,152.23,31.89
27362,5448,breakdown,22.9,5.09
4727,5807,legal,25.0,1.71
29711,2649,breakdown,16.89,4.54
3767,2316,breakdown,22.9,5.09
6979,5322,legal,25.0,1.71
26282,8760,breakdown,16.89,4.54
1118,1894,breakdown,25.9,5.91
3936,8248,full,302.3,63.33
10773,9349,full,412.48,86.41
18424,4335,full,586.79,122.93
9982,7734,breakdown,16.89,4.54
18893,1342,legal,92.32,2.83
28371,4119,breakdown,16.89,4.54
245,6206,breakdown,22.9,5.09
3267,5908,full,373.2,78.18
6710,9630,breakdown,16.89,4.54
18900,2613,full,232.36,48.68
18724,9288,full,1056.02,221.22
23544,2495,full,288.79,60.5
16598,163,breakdown,16.89,4.54
26816,8565,legal,46.13,1.71
18924,9453,full,598.91,125.46
12706,4707,full,242.01,50.7
19343,8172,breakdown,16.89,4.54
19036,8727,legal,25.0,1.71
16280,8354,full,891.86,186.84
8999,3528,full,622.23,130.35
16781,8824,legal,37.5,2.02
10296,3355,full,1041.49,218.18
3113,9965,full,166.54,34.89
9973,2654,full,439.69,92.11
22833,5129,full,269.68,56.49
20159,5606,breakdown,16.89,4.54
9346,4818,full,101.2,21.2
20471,2826,full,204.21,42.78
17930,3791,breakdown,16.89,4.54
6265,9772,breakdown,16.89,4.54
6186,1884,legal,25.0,1.71
9116,4118,full,250.47,52.47
26916,6718,full,398.06,83.39
29113,7065,full,301.94,63.26
11859,2321,legal,37.5,2.02
26240,9716,full,327.03,68.51
2839,1473,breakdown,16.89,4.54
11620,7289,legal,25.0,1.71
8781,3812,breakdown,16.89,4.54
22951,7216,legal,25.0,1.71
29559,5668,legal,25.0,1.71
22850,7130,legal,37.5,2.02
20886,9244,breakdown,22.9,5.09
24200,4250,breakdown,16.89,4.54
13390,9479,breakdown,16.89,4.54
10417,747,full,405.08,84.86
28038,1320,breakdown,16.89,4.54
403,3446,breakdown,22.9,5.09
25085,1384,full,374.95,78.55
613,7280,full,281.98,59.07
5363,2838,full,152.23,31.89
6829,8886,breakdown,22.9,5.09
23777,2645,legal,25.0,1.71
29472,6757,full,113.85,23.85
2405,7937,full,288.02,60.34
15653,9089,legal,25.0,1.71
886,5056,full,492.28,103.12
16437,2071,full,512.09,107.28
11342,7682,breakdown,16.89,4.54
28886,1073,breakdown,16.89,4.54
14916,5952,full,327.7,68.65
10411,7157,breakdown,16.89,4.54
20914,9227,legal,25.0,1.71
6681,3056,breakdown,22.9,5.09
2158,334,breakdown,16.89,4.54
20625,6431,breakdown,16.89,4.54
3221,9807,full,535.62,112.21
23341,374,full,641.81,134.45
23177,6436,full,213.74,44.78
20449,9687,breakdown,16.89,4.54
29989,5546,legal,25.0,1.71
3818,3366,legal,37.5,2.02
20769,8460,full,199.95,41.89
16484,2276,full,123.16,25.8
771,7194,breakdown,16.89,4.54
25412,1443,breakdown,16.89,4.54
19618,5619,breakdown,16.89,4.54
16795,924,legal,25.0,1.71
17193,6338,breakdown,16.89,4.54
17001,7447,full,485.42,101.69
11733,149,full,271.21,56.82
18525,4446,full,246.26,51.59
1741,3914,breakdown,16.89,4.54
9411,6246,legal,25.0,1.71
27263,8083,full,190.09,39.82
2515,438,legal,46.13,1.71
7496,5423,full,1319.0,276.31
22761,5799,legal,25.0,1.71
17660,2630,full,322.63,67.59
22021,862,full,867.38,181.7
2476,4040,breakdown,16.89,4.54
7471,151,full,398.4,83.46
17329,8539,breakdown,16.89,4.54
22923,6313,legal,30.0,1.71
7593,1921,full,286.76,60.07
5915,5014,full,192.3,40.28
10796,1263,full,237.59,49.77
26114,5464,full,418.96,87.77
13476,5019,full,265.03,55.52
11262,672,breakdown,16.89,4.54
4231,6407,full,384.51,80.55
9755,6470,legal,25.0,1.71
27747,1069,legal,46.13,1.71
27544,7571,breakdown,22.9,5.09
6356,8770,full,321.69,67.39
21280,2533,legal,25.0,1.71
21048,7826,breakdown,16.89,4.54
13349,139,legal,37.5,2.02
25867,2978,full,261.68,54.82
24733,1534,legal,25.0,1.71
15402,2024,legal,25.0,1.71
25652,6687,legal,25.0,1.71
615,519,breakdown,22.9,5.09
18984,7564,legal,25.0,1.71
25620,9611,full,182.7,38.28
8853,8028,full,259.34,54.33
18640,995,full,783.93,164.22
28835,3142,breakdown,16.89,4.54
4390,654,full,457.34,95.81
14886,3627,full,404.16,84.67
22343,763,full,668.84,140.12
20671,9485,full,290.11,60.77
3277,6397,full,238.89,50.05
27200,5059,legal,25.0,1.71
24570,4859,full,383.14,80.26
20578,6321,full,611.64,128.13
25685,3948,full,645.43,135.21
27779,3379,breakdown,16.89,4.54
22530,7554,legal,25.0,1.71
7134,7759,full,152.23,31.89
2955,6723,full,226.15,47.38
2020,7194,full,950.96,199.21
24600,5655,breakdown,22.9,5.09
21643,6672,breakdown,22.9,5.09
29486,7487,full,1112.1,232.97
25987,7741,full,172.87,36.22
9331,1548,breakdown,16.89,4.54
10540,4033,breakdown,22.9,5.09
6575,7243,full,506.49,106.11
2006,8053,breakdown,22.9,5.09
1897,7655,legal,25.0,1.71
1746,216,full,486.88,102.0
1811,8946,legal,25.0,1.71
2958,7493,full,266.52,55.83
5031,8929,full,279.9,58.63
3800,9008,full,401.98,84.21
12717,7417,legal,37.5,2.02
8031,8035,legal,25.0,1.71
13301,7201,legal,25.0,1.71
16143,3739,legal,69.23,2.27
113,3362,breakdown,16.89,4.54
6782,3058,full,768.73,161.04
7662,9759,legal,25.0,1.71
29494,3791,legal,25.0,1.71
4328,1314,full,291.04,60.97
27108,4785,breakdown,16.89,4.54
14097,5404,full,344.73,72.22
27832,57,legal,25.0,1.71
28120,3794,legal,45.0,2.08
15057,5575,legal,25.0,1.71
25413,5163,legal,25.0,1.71
24710,4366,full,278.2,58.28
4472,5298,breakdown,16.89,4.54
12383,100,full,180.42,37.8
17312,6500,breakdown,16.89,4.54
8179,5600,breakdown,16.89,4.54
12223,6824,legal,25.0,1.71
2411,1768,full,438.78,91.92
5432,3135,full,103.76,21.73
19855,5610,full,152.23,31.89
11594,7787,breakdown,22.9,5.09
5047,5525,legal,25.0,1.71
10787,2334,legal,37.5,2.02
17551,9032,legal,37.5,2.02
7705,7186,breakdown,16.89,4.54
23275,9167,full,250.47,52.47
5254,9500,full,133.92,28.06
9473,4820,full,709.32,148.59
27538,8120,full,757.86,158.76
18481,1733,breakdown,22.9,5.09
24723,7656,breakdown,16.89,4.54
6208,9613,full,394.01,82.54
24010,9999,legal,25.0,1.71
20198,339,full,774.19,162.18
18355,1607,full,101.2,21.2
3430,1902,breakdown,16.89,4.54
8936,4860,breakdown,16.89,4.54
19270,815,breakdown,16.89,4.54
5242,3742,full,488.12,102.26
18359,6792,legal,37.5,2.02
8341,9885,breakdown,16.89,4.54
12206,2166,legal,25.0,1.71
11162,51,legal,25.0,1.71
3765,6193,legal,37.5,2.02
16722,2992,legal,25.0,1.71
4370,5362,breakdown,16.89,4.54
20115,3813,legal,25.0,1.71
29957,3918,breakdown,16.89,4.54
27484,6761,legal,25.0,1.71
23269,5902,full,273.92,57.38
28384,7324,full,476.01,99.72
11198,4698,legal,25.0,1.71
21816,6890,breakdown,16.89,4.54
3070,3259,full,275.33,57.68
6445,7428,full,208.18,43.61
22875,9425,full,172.87,36.22
15729,6420,legal,37.5,2.02
13224,7169,breakdown,22.9,5.09
10288,5035,legal,25.0,1.71
3464,5963,full,156.61,32.81
2303,9149,legal,25.0,1.71
23641,1366,breakdown,22.9,5.09
14918,3541,breakdown,16.89,4.54
6377,6652,full,650.0,136.16
12056,6755,breakdown,16.89,4.54
12965,559,full,409.46,85.78
2781,2470,full,249.42,52.25
20184,2995,breakdown,16.89,4.54
26370,6575,breakdown,22.9,5.09
7455,8798,breakdown,22.9,5.09
26211,6696,legal,46.13,1.71
5613,5276,legal,37.5,2.02
5955,2475,legal,25.0,1.71
8392,4548,breakdown,22.9,5.09
20870,8483,breakdown,22.9,5.09
20139,9255,full,260.01,54.47
29509,5580,breakdown,22.9,5.09
20551,7508,full,171.53,35.94
7946,771,legal,37.5,2.02
8503,2056,full,441.58,92.5
26325,7697,legal,46.13,1.71
900,9707,legal,37.5,2.02
29708,5288,legal,69.23,2.27
12830,9802,full,101.74,21.31
21536,5255,breakdown,16.89,4.54
13678,4340,legal,25.0,1.71
18567,6205,breakdown,22.9,5.09
8123,1646,full,427.82,89.62
4174,8762,breakdown,16.89,4.54
16820,2427,full,251.73,52.73
26266,1923,legal,25.0,1.71
20742,6047,breakdown,16.89,4.54
840,8859,full,268.66,56.28
11588,2842,full,262.23,54.93
9252,6734,breakdown,16.89,4.54
8124,2049,legal,37.5,2.02
22089,3106,full,728.86,152.68
23475,8221,legal,25.0,1.71
13210,630,full,427.08,89.47
24089,8042,breakdown,16.89,4.54
18045,9853,breakdown,22.9,5.09
27443,6655,full,377.07,78.99
17111,5607,legal,25.0,1.71
17201,9883,full,172.87,36.22
25190,7457,breakdown,22.9,5.09
11029,7170,breakdown,16.89,4.54
28900,632,breakdown,22.9,5.09
18636,4396,breakdown,22.9,5.09
17143,8392,breakdown,25.9,5.91
20116,4799,breakdown,16.89,4.54
2973,5904,breakdown,16.89,4.54
14402,9153,breakdown,16.89,4.54
7110,4803,full,485.83,101.78
20122,4176,legal,25.0,1.71
23408,4265,breakdown,16.89,4.54
24540,1843,legal,25.0,1.71
252,6075,full,634.86,133.0
25514,4467,breakdown,16.89,4.54
28308,3390,breakdown,22.9,5.09
20326,7768,full,117.98,24.71
18333,8474,legal,46.13,1.71
22198,2269,breakdown,16.89,4.54
5725,3073,full,239.59,50.19
27504,9753,full,475.19,99.55
1245,8001,legal,37.5,2.02
14589,6731,breakdown,16.89,4.54
19106,1566,legal,25.0,1.71
15488,5559,legal,46.13,1.71
19120,9346,legal,25.0,1.71
10778,9792,legal,25.0,1.71
12312,4367,full,561.26,117.58
1336,3296,breakdown,22.9,5.09
26502,7347,full,234.62,49.15
28763,4209,legal,45.0,2.08
14779,867,breakdown,16.89,4.54
5146,4054,breakdown,16.89,4.54
15218,4781,breakdown,16.89,4.54
19912,5596,legal,46.13,1.71
17047,4431,breakdown,16.89,4.54
13338,4124,breakdown,16.89,4.54
4956,1333,full,269.89,56.53
13032,568,full,269.25,56.4
5905,8461,full,152.23,31.89
5962,3919,full,101.2,21.2
4512,1993,full,234.79,49.19
22320,9105,breakdown,22.9,5.09
10541,9783,full,188.67,39.53
3629,9709,legal,69.23,2.27
9286,2148,legal,25.0,1.71
12922,6073,breakdown,16.89,4.54
10672,6915,breakdown,16.89,4.54
15757,4794,full,542.34,113.61
3876,647,legal,46.13,1.71
13067,9615,full,650.79,136.33
23735,5562,full,336.26,70.44
2400,3595,legal,46.13,1.71
18563,8084,breakdown,16.89,4.54
23403,3087,breakdown,22.9,5.09
5492,8498,legal,25.0,1.71
3581,7816,full,190.72,39.95
21488,7870,full,284.96,59.7
14104,7200,legal,37.5,2.02
8413,7551,legal,25.0,1.71
28781,5057,full,531.64,111.37
26035,4787,breakdown,16.89,4.54
7535,641,legal,25.0,1.71
20502,7273,legal,25.0,1.71
9133,4205,breakdown,22.9,5.09
26492,6372,full,428.86,89.84
27425,6055,legal,37.5,2.02
17386,1448,full,208.48,43.67
29962,8762,legal,25.0,1.71
7093,3644,full,433.83,90.88
8758,7373,legal,92.32,2.83
9248,8826,breakdown,25.9,5.91
16393,8357,legal,25.0,1.71
26938,7975,full,378.8,79.36
7633,753,breakdown,16.89,4.54
7900,7940,legal,45.0,2.08
5869,1619,breakdown,22.9,5.09
15373,7166,breakdown,16.89,4.54
21473,9828,full,331.57,69.46
16091,5368,legal,25.0,1.71
4398,9940,breakdown,16.89,4.54
13740,570,breakdown,16.89,4.54
2304,7515,full,561.64,117.66
17934,9482,breakdown,22.9,5.09
24039,59,breakdown,16.89,4.54
13735,5544,full,303.1,63.5
13748,9117,breakdown,16.89,4.54
14215,3530,full,610.03,127.79
10859,2353,full,169.37,35.48
27110,7360,breakdown,22.9,5.09
20067,2570,legal,37.5,2.02
29162,191,breakdown,16.89,4.54
20781,9838,legal,37.5,2.02
28387,5458,legal,46.13,1.71
17415,1208,breakdown,16.89,4.54
16684,1778,full,336.09,70.41
24638,2054,legal,25.0,1.71
17300,8444,full,504.12,105.61
8546,3566,full,559.13,117.13
7591,4025,breakdown,16.89,4.54
16509,1812,breakdown,16.89,4.54
5871,4674,legal,30.0,1.71
17895,2570,breakdown,22.9,5.09
29141,3213,full,420.85,88.17
981,8317,legal,25.0,1.71
12497,7399,full,189.8,39.76
11942,4732,breakdown,16.89,4.54
22658,7748,legal,25.0,1.71
25114,4839,legal,25.0,1.71
8628,6642,breakdown,22.9,5.09
19400,3893,full,495.14,103.73
19836,4253,legal,37.5,2.02
27191,6819,breakdown,22.9,5.09
14479,9124,legal,25.0,1.71
4348,8640,legal,37.5,2.02
26474,3819,legal,25.0,1.71
10765,4826,full,383.18,80.27
8007,964,legal,25.0,1.71
28613,4618,full,403.76,84.59
8468,9469,breakdown,16.89,4.54
25691,2991,breakdown,16.89,4.54
12683,322,full,872.47,182.77
26432,8063,breakdown,22.9,5.09
11524,5884,breakdown,16.89,4.54
23790,8720,breakdown,16.89,4.54
4317,2903,full,517.85,108.48
21678,5815,breakdown,16.89,4.54
5876,5862,legal,25.0,1.71
21487,6595,breakdown,22.9,5.09
25618,640,full,451.52,94.59
10727,8411,breakdown,22.9,5.09
4714,3645,breakdown,22.9,5.09
28919,9322,legal,46.13,1.71
8828,4530,breakdown,16.89,4.54
2145,3756,legal,37.5,2.02
21588,5867,full,322.77,67.62
3736,313,breakdown,16.89,4.54
4050,7715,legal,25.0,1.71
10233,9303,breakdown,22.9,5.09
12628,7430,legal,46.13,1.71
15801,819,legal,37.5,2.02
20959,6803,legal,37.5,2.02
11251,552,legal,46.13,1.71
29956,195,full,152.23,31.89
2259,7547,legal,69.23,2.27
1647,2476,full,560.19,117.36
2058,8242,legal,37.5,2.02
7634,9942,breakdown,16.89,4.54
29551,6617,breakdown,16.89,4.54
18836,268,full,421.33,88.26
17475,3133,legal,37.5,2.02
26435,8106,legal,25.0,1.71
22812,7667,full,360.82,75.59
19514,3938,breakdown,16.89,4.54
6596,3674,full,152.23,31.89
16868,4598,legal,25.0,1.71
21512,2281,legal,30.0,1.71
22979,1832,breakdown,16.89,4.54
5498,2878,full,651.61,136.5
13829,9098,full,156.26,32.73
9777,9377,legal,25.0,1.71
3128,615,full,575.98,120.66
375,5537,breakdown,16.89,4.54
12995,7607,legal,25.0,1.71
23532,8625,legal,69.23,2.27
10955,92,full,251.73,52.73
24081,1313,legal,46.13,1.71
27888,7061,legal,25.0,1.71
17169,8701,full,255.52,53.53
21219,5458,breakdown,16.89,4.54
4919,7950,full,530.13,111.05
18951,7440,full,113.51,23.78
26982,6976,full,1164.11,243.87
20093,752,legal,25.0,1.71
25380,2074,breakdown,16.89,4.54
13568,5330,breakdown,25.9,5.91
7199,898,legal,46.13,1.71
995,6963,breakdown,16.89,4.54
24808,2827,full,582.62,122.05
21809,4882,full,317.83,66.58
1034,8574,legal,69.23,2.27
20572,3295,breakdown,16.89,4.54
17655,331,full,169.37,35.48
23292,9373,breakdown,16.89,4.54
350,4252,full,152.63,31.98
2397,3395,breakdown,16.89,4.54
1846,207,legal,25.0,1.71
12701,4156,legal,37.5,2.02
29988,8120,breakdown,16.89,4.54
14315,6539,legal,25.0,1.71
23485,9002,legal,25.0,1.71
25546,8693,breakdown,16.89,4.54
15959,1346,breakdown,16.89,4.54
7544,9530,breakdown,16.89,4.54
3591,2591,legal,25.0,1.71
27659,5900,full,245.54,51.44
24003,591,full,175.71,36.81
5576,5697,full,251.73,52.73
5515,4506,legal,30.0,1.71
6451,1293,breakdown,22.9,5.09
15584,5566,full,193.96,40.63
25991,6678,legal,69.23,2.27
5229,1283,legal,69.23,2.27
7814,1985,breakdown,16.89,4.54
18902,8504,full,335.45,70.27
1246,9522,legal,25.0,1.71
28010,8959,breakdown,16.89,4.54
22111,1596,breakdown,16.89,4.54
10320,8432,full,610.3,127.85
16639,1704,full,311.51,65.26
23180,7487,breakdown,16.89,4.54
22357,7561,full,202.79,42.48
15380,4776,full,1426.92,298.92
6358,9381,legal,25.0,1.71
14665,5221,breakdown,16.89,4.54
17258,3456,legal,46.13,1.71
19287,3337,full,760.83,159.39
25842,8779,legal,92.32,2.83
2305,71,full,677.03,141.83
26413,7871,full,208.97,43.78
10032,5198,full,442.4,92.68
13704,5943,breakdown,16.89,4.54
19266,9122,breakdown,16.89,4.54
27143,3245,legal,25.0,1.71
3299,7357,breakdown,16.89,4.54
15916,7696,full,171.93,36.02
18914,7892,breakdown,16.89,4.54
13891,5634,breakdown,16.89,4.54
17445,772,breakdown,16.89,4.54
9733,3335,breakdown,16.89,4.54
12032,49,breakdown,16.89,4.54
8134,8493,legal,25.0,1.71
26968,7746,breakdown,22.9,5.09
654,9443,full,113.85,23.85
19502,4914,full,716.94,150.19
5529,56,legal,25.0,1.71
19848,5928,full,101.2,21.2
7210,4524,breakdown,16.89,4.54
16422,7015,breakdown,16.89,4.54
17086,3720,full,161.0,33.72
29310,4109,legal,25.0,1.71
480,9142,breakdown,22.9,5.09
3527,9565,full,101.2,21.2
14140,1739,full,401.89,84.19
25662,7219,breakdown,22.9,5.09
21857,9882,legal,25.0,1.71
29224,8488,full,199.71,41.84
18228,557,breakdown,22.9,5.09
19800,8077,full,396.6,83.09
26901,365,legal,46.13,1.71
28967,3886,legal,37.5,2.02
5974,9480,breakdown,16.89,4.54
6090,4665,breakdown,25.9,5.91
18074,8974,legal,25.0,1.71
19772,2057,full,905.83,189.76
5361,379,full,243.29,50.97
17477,8740,breakdown,16.89,4.54
25895,2007,breakdown,16.89,4.54
9409,1724,full,237.69,49.8
12393,5092,breakdown,16.89,4.54
25206,3031,breakdown,16.89,4.54
18566,3015,legal,25.0,1.71
10309,925,breakdown,16.89,4.54
16994,3607,breakdown,16.89,4.54
21738,9366,breakdown,16.89,4.54
28756,8344,breakdown,16.89,4.54
3913,1348,breakdown,16.89,4.54
27911,6529,full,174.88,36.64
29732,9752,breakdown,16.89,4.54
16261,2465,breakdown,22.9,5.09
3893,1784,legal,25.0,1.71
9486,6699,full,297.17,62.25
29805,7010,breakdown,22.9,5.09
3782,7631,breakdown,22.9,5.09
7813,8163,full,679.45,142.34
17176,9170,full,447.66,93.78
15171,1636,breakdown,16.89,4.54
12973,18,legal,25.0,1.71
475,8107,legal,46.13,1.71
181,2600,legal,37.5,2.02
29530,1481,breakdown,16.89,4.54
27697,9180,legal,25.0,1.71
456,1625,breakdown,16.89,4.54
10238,7742,breakdown,16.89,4.54
14799,3419,legal,25.0,1.71
5924,2931,full,243.38,50.99
7078,7452,breakdown,16.89,4.54
5288,6757,legal,46.13,1.71
15158,3072,breakdown,22.9,5.09
20879,4682,legal,25.0,1.71
15241,6716,breakdown,16.89,4.54
9440,3357,breakdown,16.89,4.54
20425,3558,breakdown,16.89,4.54
15332,2301,legal,46.13,1.71
12417,1876,full,476.73,99.87
5714,5399,full,422.91,88.59
10241,1432,legal,25.0,1.71
28020,2480,legal,25.0,1.71
3972,4663,breakdown,16.89,4.54
45,7924,breakdown,16.89,4.54
18484,1657,legal,25.0,1.71
7919,700,legal,46.13,1.71
10027,4849,legal,25.0,1.71
28367,1323,full,432.85,90.68
16064,663,full,382.29,80.09
16902,5757,breakdown,16.89,4.54
14088,4970,breakdown,16.89,4.54
27112,7565,legal,46.13,1.71
5178,4629,legal,25.0,1.71
10317,6643,breakdown,22.9,5.09
18016,5025,legal,25.0,1.71
10892,3995,legal,46.13,1.71
15331,52,legal,25.0,1.71
22226,6475,breakdown,16.89,4.54
6949,2636,legal,69.23,2.27
7725,1405,full,409.2,85.73
2045,7809,full,519.74,108.88
1815,2135,legal,25.0,1.71
11425,7199,legal,25.0,1.71
2832,6875,breakdown,22.9,5.09
23530,8040,breakdown,16.89,4.54
24773,5715,legal,46.13,1.71
14014,7498,full,190.13,39.83
5981,3388,legal,46.13,1.71
17739,1417,full,554.07,116.07
17970,1206,legal,92.32,2.83
23961,1408,full,250.47,52.47
16749,338,breakdown,25.9,5.91
582,1432,breakdown,16.89,4.54
26082,1185,legal,25.0,1.71
23271,1268,legal,25.0,1.71
26132,7135,full,235.22,49.27
2481,7037,breakdown,16.89,4.54
12604,3332,breakdown,16.89,4.54
12935,929,breakdown,16.89,4.54
8133,7556,full,505.59,105.91
11976,3911,full,560.12,117.34
5011,2917,legal,46.13,1.71
29701,3266,legal,25.0,1.71
21829,1839,breakdown,22.9,5.09
9977,9190,full,607.51,127.27
16563,5467,legal,37.5,2.02
5611,115,legal,25.0,1.71
7486,4294,legal,46.13,1.71
9164,8901,breakdown,16.89,4.54
27559,7541,full,353.6,74.07
28295,8579,full,427.96,89.66
11856,7004,breakdown,32.4,6.5
13880,9747,legal,37.5,2.02
19895,6668,breakdown,22.9,5.09
3711,8430,breakdown,16.89,4.54
4258,3900,legal,25.0,1.71
22582,4884,full,199.77,41.85
1284,4342,breakdown,16.89,4.54
3554,8270,legal,25.0,1.71
12584,4958,breakdown,16.89,4.54
3361,8706,breakdown,16.89,4.54
20528,9097,full,206.86,43.33
17442,1101,breakdown,22.9,5.09
15042,5071,full,325.15,68.12
21716,6758,breakdown,16.89,4.54
26373,6148,breakdown,16.89,4.54
5256,8926,breakdown,16.89,4.54
29348,1091,legal,25.0,1.71
17890,2616,full,418.04,87.58
26760,8782,legal,25.0,1.71
6534,8679,breakdown,16.89,4.54
29573,777,legal,25.0,1.71
2836,120,full,188.42,39.47
26823,3656,full,101.2,21.2
228,2306,breakdown,16.89,4.54
5283,7817,legal,37.5,2.02
21305,3598,legal,25.0,1.71
24789,4096,full,238.68,50.0
6679,3616,breakdown,22.9,5.09
12558,4065,full,241.61,50.62
535,6471,breakdown,16.89,4.54
18895,289,legal,25.0,1.71
2922,6779,breakdown,22.9,5.09
20682,8173,full,678.93,142.22
3373,8244,full,152.23,31.89
11951,2097,full,194.35,40.71
6329,8196,full,470.37,98.53
22162,9292,legal,37.5,2.02
8549,9686,full,748.57,156.82
21720,859,full,237.95,49.85
25917,9345,breakdown,16.89,4.54
299,4225,breakdown,16.89,4.54
4781,910,breakdown,16.89,4.54
18275,2815,full,344.85,72.24
4432,1174,legal,37.5,2.02
23322,5147,breakdown,22.9,5.09
15573,9512,legal,25.0,1.71
2724,6088,full,113.85,23.85
17029,5310,full,558.72,117.04
3353,708,full,225.01,47.14
28077,3159,breakdown,16.89,4.54
17541,8551,breakdown,16.89,4.54
3256,6481,full,549.06,115.02
28544,287,legal,25.0,1.71
824,2014,legal,25.0,1.71
